"Project","Feature","FileName","RelativePath","BusinessTypes","MockData","MockReasons","ApiConnected","OfflineReady","UiConsistent","NavWired","Priority"
"Dukan_x","delivery_challan","create_delivery_challan_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\delivery_challan\presentation\screens\create_delivery_challan_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","delivery_challan","delivery_challan_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\delivery_challan\presentation\screens\delivery_challan_list_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","doctor","add_patient_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\add_patient_screen.dart","Clinic","False","","True","False","False","True","Medium"
"Dukan_x","doctor","add_prescription_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\add_prescription_screen.dart","Clinic","False","","True","False","False","True","Medium"
"Dukan_x","doctor","appointment_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\appointment_screen.dart","Clinic","False","","True","False","False","True","Medium"
"Dukan_x","doctor","doctor_dashboard_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\doctor_dashboard_screen.dart","Clinic","False","","True","False","False","True","High"
"Dukan_x","doctor","doctor_revenue_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\doctor_revenue_screen.dart","Clinic","False","","True","False","False","False","Medium"
"Dukan_x","doctor","lab_reports_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\lab_reports_screen.dart","Clinic","False","","True","False","False","True","Medium"
"Dukan_x","doctor","medicine_master_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\medicine_master_screen.dart","Clinic","False","","True","False","False","True","Medium"
"Dukan_x","doctor","patient_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\patient_list_screen.dart","Clinic","False","","True","False","False","False","Medium"
"Dukan_x","doctor","prescriptions_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\prescriptions_list_screen.dart","Clinic","False","","True","False","False","True","Medium"
"Dukan_x","doctor","refill_data_repair_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\refill_data_repair_screen.dart","Clinic","False","","True","False","False","True","Medium"
"Dukan_x","doctor","refill_queue_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\refill_queue_screen.dart","Clinic","False","","True","False","False","True","Medium"
"Dukan_x","doctor","visit_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\screens\visit_screen.dart","Clinic","False","","True","False","False","True","Medium"
"Dukan_x","doctor","daily_patient_view.dart","G:\desktop app genuine\Dukan_x\lib\features\doctor\presentation\widgets\daily_patient_view.dart","Clinic","False","","False","False","False","False","Medium"
"Dukan_x","document_scanner","camera_view.dart","G:\desktop app genuine\Dukan_x\lib\features\document_scanner\presentation\widgets\camera_view.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","document_scanner","crop_view.dart","G:\desktop app genuine\Dukan_x\lib\features\document_scanner\presentation\widgets\crop_view.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","document_scanner","document_scanner_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\document_scanner\screens\document_scanner_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","document_scanner","editor_view.dart","G:\desktop app genuine\Dukan_x\lib\features\document_scanner\screens\editor_view.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","document_scanner","gallery_import_view.dart","G:\desktop app genuine\Dukan_x\lib\features\document_scanner\screens\gallery_import_view.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","document_scanner","image_capture_view.dart","G:\desktop app genuine\Dukan_x\lib\features\document_scanner\screens\image_capture_view.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","expenses","expenses_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\expenses\presentation\screens\expenses_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","e_invoice","e_invoices_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\e_invoice\presentation\screens\e_invoices_list_screen.dart","All","False","","True","False","False","False","High"
"Dukan_x","gst","gst_reports_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\gst\screens\gst_reports_screen.dart","All","False","","True","False","True","False","Medium"
"Dukan_x","gst","gst_settings_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\gst\screens\gst_settings_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","hardware","hardware_command_center_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\hardware\presentation\screens\hardware_command_center_screen.dart","Hardware","False","","False","False","False","True","Medium"
"Dukan_x","hardware","hardware_credit_control_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\hardware\presentation\screens\hardware_credit_control_screen.dart","Hardware","False","","True","False","False","False","Medium"
"Dukan_x","hardware","hardware_invoice_profile_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\hardware\presentation\screens\hardware_invoice_profile_screen.dart","Hardware","False","","True","False","False","True","High"
"Dukan_x","hardware","hardware_operations_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\hardware\presentation\screens\hardware_operations_screen.dart","Hardware","False","","True","False","False","True","Medium"
"Dukan_x","hardware","hardware_phase12_workspace_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\hardware\presentation\screens\hardware_phase12_workspace_screen.dart","Hardware","False","","True","False","False","True","Medium"
"Dukan_x","hardware","hardware_supplier_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\hardware\presentation\screens\hardware_supplier_management_screen.dart","Hardware","False","","True","False","False","True","Medium"
"Dukan_x","insights","health_score_detail_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\insights\presentation\screens\health_score_detail_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","insights","insights_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\insights\presentation\screens\insights_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","inventory","barcode_scanner_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\barcode_scanner_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","inventory","batch_tracking_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\batch_tracking_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","inventory","categories_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\categories_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","inventory","category_products_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\category_products_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","inventory","damage_logs_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\damage_logs_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","inventory","import_inventory_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\import_inventory_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","inventory","inventory_dashboard_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\inventory_dashboard_screen.dart","All","False","","True","False","False","True","High"
"Dukan_x","inventory","low_stock_alerts_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\low_stock_alerts_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","inventory","product_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\product_management_screen.dart","All","True","mock/placeholder comment","True","False","False","True","Medium"
"Dukan_x","inventory","stock_adjustment_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\stock_adjustment_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","inventory","stock_summary_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\stock_summary_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","inventory","stock_valuation_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\inventory\presentation\screens\stock_valuation_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","invoice","invoice_preview_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\invoice\screens\invoice_preview_screen.dart","All","False","","True","False","False","True","High"
"Dukan_x","invoice","invoice_settings_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\invoice\screens\invoice_settings_screen.dart","All","False","","True","False","False","True","High"
"Dukan_x","in_store","active_sessions_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\in_store\presentation\screens\active_sessions_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","in_store","exit_verification_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\in_store\presentation\screens\exit_verification_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","in_store","in_store_orders_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\in_store\presentation\screens\in_store_orders_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","jewellery","custom_order_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\jewellery\presentation\screens\custom_order_management_screen.dart","Jewellery","False","","True","False","False","True","Medium"
"Dukan_x","jewellery","gold_rate_alert_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\jewellery\presentation\screens\gold_rate_alert_screen.dart","Jewellery","False","","True","False","False","True","Medium"
"Dukan_x","jewellery","gold_rate_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\jewellery\presentation\screens\gold_rate_management_screen.dart","Jewellery","False","","True","False","False","True","Medium"
"Dukan_x","jewellery","gold_scheme_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\jewellery\presentation\screens\gold_scheme_screen.dart","Jewellery","True","mock/placeholder comment","True","False","False","True","Medium"
"Dukan_x","jewellery","hallmark_inventory_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\jewellery\presentation\screens\hallmark_inventory_screen.dart","Jewellery","False","","True","False","False","True","Medium"
"Dukan_x","jewellery","jewellery_repair_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\jewellery\presentation\screens\jewellery_repair_screen.dart","Jewellery","True","mock/placeholder comment","True","False","False","True","Medium"
"Dukan_x","jewellery","making_charges_calculator_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\jewellery\presentation\screens\making_charges_calculator_screen.dart","Jewellery","False","","True","False","False","False","Medium"
"Dukan_x","jewellery","old_gold_exchange_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\jewellery\presentation\screens\old_gold_exchange_screen.dart","Jewellery","True","mock/placeholder comment","True","False","False","True","Medium"
"Dukan_x","localization","language_selection_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\localization\presentation\screens\language_selection_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","localization","language_setup_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\localization\presentation\screens\language_setup_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","marketing","campaigns_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\marketing\presentation\screens\campaigns_list_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","marketing","create_campaign_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\marketing\presentation\screens\create_campaign_screen.dart","All","True","mock/placeholder comment","True","False","False","True","Medium"
"Dukan_x","marketplace","order_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\marketplace\presentation\screens\order_management_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","onboarding","bill_template_system.dart","G:\desktop app genuine\Dukan_x\lib\features\onboarding\bill_template_system.dart","All","True","Mock keywords found","False","False","False","False","Medium"
"Dukan_x","onboarding","login_onboarding_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\onboarding\login_onboarding_screen.dart","All","False","","True","False","False","True","High"
"Dukan_x","onboarding","vendor_onboarding_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\onboarding\vendor_onboarding_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","party_ledger","add_vendor_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\party_ledger\screens\add_vendor_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","party_ledger","collect_payment_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\party_ledger\screens\collect_payment_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","party_ledger","party_ledger_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\party_ledger\screens\party_ledger_list_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","party_ledger","party_statement_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\party_ledger\screens\party_statement_screen.dart","All","False","","True","False","True","True","Medium"
"Dukan_x","patient","medical_records_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\patient\presentation\screens\medical_records_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","patient","patient_appointments_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\patient\presentation\screens\patient_appointments_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","patient","patient_home_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\patient\presentation\screens\patient_home_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","patients","patient_registration_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\patients\screens\patient_registration_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","payment","payments_history_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\payment\presentation\screens\payments_history_screen.dart","All","False","","True","True","False","True","Medium"
"Dukan_x","payment","payment_analytics_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\payment\presentation\screens\payment_analytics_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","payment","payment_gateway_settings_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\payment\presentation\screens\payment_gateway_settings_screen.dart","All","False","","True","False","False","True","High"
"Dukan_x","petrol_pump","add_staff_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\add_staff_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"Dukan_x","petrol_pump","dispenser_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\dispenser_list_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"Dukan_x","petrol_pump","fuel_rates_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\fuel_rates_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"Dukan_x","petrol_pump","petrol_pump_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\petrol_pump_management_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"Dukan_x","petrol_pump","revenue_dashboard_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\revenue_dashboard_screen.dart","Petrol Pump","False","","True","False","False","False","High"
"Dukan_x","petrol_pump","shift_history_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\shift_history_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"Dukan_x","petrol_pump","staff_detail_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\staff_detail_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"Dukan_x","petrol_pump","staff_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\staff_list_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"Dukan_x","petrol_pump","tank_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\tank_list_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"Dukan_x","petrol_pump","cash_deposit_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\reports\cash_deposit_report_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"Dukan_x","petrol_pump","ca_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\reports\ca_report_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"Dukan_x","petrol_pump","density_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\reports\density_report_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"Dukan_x","petrol_pump","dsr_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\reports\dsr_report_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"Dukan_x","petrol_pump","fuel_profit_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\reports\fuel_profit_report_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"Dukan_x","petrol_pump","nozzle_sales_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\reports\nozzle_sales_report_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"Dukan_x","petrol_pump","outstanding_analysis_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\reports\outstanding_analysis_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"Dukan_x","petrol_pump","shift_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\reports\shift_report_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"Dukan_x","petrol_pump","tank_stock_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\petrol_pump\presentation\screens\reports\tank_stock_report_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"Dukan_x","pharmacy","narcotic_register_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\pharmacy\screens\narcotic_register_screen.dart","Pharmacy","False","","True","True","False","True","Medium"
"Dukan_x","pharmacy","patient_registry_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\pharmacy\screens\patient_registry_screen.dart","Pharmacy","False","","False","False","False","True","Medium"
"Dukan_x","pharmacy","product_catalog_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\pharmacy\screens\product_catalog_screen.dart","Pharmacy","False","","True","False","False","True","Medium"
"Dukan_x","pharmacy","salt_search_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\pharmacy\screens\salt_search_screen.dart","Pharmacy","False","","True","False","False","False","Medium"
"Dukan_x","physical_to_digital","p2d_camera_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\physical_to_digital\ui\screens\p2d_camera_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","physical_to_digital","p2d_crop_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\physical_to_digital\ui\screens\p2d_crop_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","physical_to_digital","p2d_export_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\physical_to_digital\ui\screens\p2d_export_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","physical_to_digital","p2d_filter_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\physical_to_digital\ui\screens\p2d_filter_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","physical_to_digital","p2d_ocr_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\physical_to_digital\ui\screens\p2d_ocr_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","prescriptions","h1_register_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\prescriptions\presentation\screens\h1_register_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","pre_order","customer_pre_order_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\pre_order\presentation\customer\customer_pre_order_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","pre_order","vendor_catalog_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\pre_order\presentation\customer\vendor_catalog_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","pre_order","vendor_requests_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\pre_order\presentation\vendor\vendor_requests_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","pre_order","vendor_request_detail_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\pre_order\presentation\vendor\vendor_request_detail_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","profile","vendor_profile_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\profile\screens\vendor_profile_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","purchase","purchase_entries_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\purchase\presentation\screens\purchase_entries_list_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","purchase","scan_bill_image_picker_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\purchase\presentation\screens\scan_bill_image_picker_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","purchase","scan_bill_processing_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\purchase\presentation\screens\scan_bill_processing_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","purchase","scan_bill_review_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\purchase\presentation\screens\scan_bill_review_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","purchase","scan_bill_supplier_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\purchase\presentation\screens\scan_bill_supplier_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","purchase","add_purchase_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\purchase\screens\add_purchase_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","purchase","purchase_dashboard_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\purchase\screens\purchase_dashboard_screen.dart","All","False","","True","False","False","True","High"
"Dukan_x","purchase","purchase_detail_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\purchase\screens\purchase_detail_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","purchase","purchase_history_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\purchase\screens\purchase_history_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","reports","all_transactions_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\all_transactions_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","reports","balance_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\balance_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","bill_wise_profit_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\bill_wise_profit_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","cashflow_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\cashflow_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","commission_ledger_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\commission_ledger_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","discount_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\discount_report_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","expense_register_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\expense_register_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","hallmark_register_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\hallmark_register_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","job_card_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\job_card_report_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","low_stock_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\low_stock_report_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","old_gold_register_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\old_gold_register_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","party_wise_pnl_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\party_wise_pnl_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","petty_cash_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\petty_cash_report_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","pnl_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\pnl_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","print_menu_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\print_menu_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","reports","product_performance_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\product_performance_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","product_sales_breakdown_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\product_sales_breakdown_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","purchase_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\purchase_report_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","reports_hub_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\reports_hub_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","reports","rma_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\rma_report_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","salesman_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\salesman_report_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","stock_summary_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\stock_summary_report_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","reports","tally_export_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\tally_export_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","reports","tax_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\tax_report_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","reports","trial_balance_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\reports\presentation\screens\trial_balance_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","restaurant","floor_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\floor_management_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","restaurant","food_menu_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\food_menu_management_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","restaurant","kitchen_display_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\kitchen_display_screen.dart","Restaurant","False","","True","False","False","False","Medium"
"Dukan_x","restaurant","kot_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\kot_report_screen.dart","Restaurant","False","","True","False","False","False","Medium"
"Dukan_x","restaurant","menu_item_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\menu_item_management_screen.dart","Restaurant","True","mock/placeholder comment","True","False","False","True","Medium"
"Dukan_x","restaurant","recipe_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\recipe_management_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","restaurant","restaurant_aggregator_receipt_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\restaurant_aggregator_receipt_screen.dart","Restaurant","False","","True","False","False","True","Medium"
